Date,Css Lab (428) Air Temperature Observed (degC),Css Lab (428) Air Temperature Observed QC Flag,Css Lab (428) Precipitation Accumulation (mm),Css Lab (428) Precipitation Accumulation QC Flag,Css Lab (428) Snow Depth (cm),Css Lab (428) Snow Depth QC Flag,Css Lab (428) Snow Water Equivalent (mm),Css Lab (428) Snow Water Equivalent QC Flag,Css Lab (428) Soil Moisture Percent -2in (pct),Css Lab (428) Soil Moisture Percent -2in QC Flag,Css Lab (428) Soil Moisture Percent -8in (pct),Css Lab (428) Soil Moisture Percent -8in QC Flag,Css Lab (428) Soil Moisture Percent -20in (pct),Css Lab (428) Soil Moisture Percent -20in QC Flag,Css Lab (428) Soil Temperature Observed -2in (degC),Css Lab (428) Soil Temperature Observed -2in QC Flag,Css Lab (428) Soil Temperature Observed -8in (degC),Css Lab (428) Soil Temperature Observed -8in QC Flag,Css Lab (428) Soil Temperature Observed -20in (degC),Css Lab (428) Soil Temperature Observed -20in QC Flag
2007-10-01 14:00,7.1,V,23,V,-3,V,-3,V,0.0,V,3.3,V,2.6,V,10.3,V,11.4,V,12.8,V
2007-10-01 15:00,9.1,V,30,V,-8,V,0,V,0.0,V,3.8,V,2.9,V,11.9,V,11.3,V,12.8,V
2007-10-01 16:00,8.9,V,36,V,-8,V,5,V,0.0,V,3.9,V,3.1,V,13.3,V,11.3,V,12.8,V
2007-10-01 17:00,9.7,V,36,V,-5,V,5,V,0.0,V,3.7,V,2.9,V,12.9,V,11.3,V,12.8,V
2007-10-01 18:00,4.6,V,30,V,0,V,3,V,0.0,V,3.8,V,2.7,V,12.0,V,11.4,V,12.8,V
2007-10-01 19:00,2.9,V,25,V,0,V,0,V,0.0,V,3.0,V,3.0,V,11.0,V,11.5,V,12.8,V
2007-10-01 20:00,3.2,V,23,V,3,V,0,V,0.0,V,2.7,V,2.8,V,10.1,V,11.5,V,12.8,V
2007-10-01 21:00,4.6,V,18,V,3,V,0,V,0.0,V,3.2,V,3.1,V,9.3,V,11.6,V,12.8,V
2007-10-01 22:00,4.4,V,15,V,0,V,3,V,0.0,V,2.8,V,3.0,V,8.7,V,11.6,V,12.8,V
2007-10-01 23:00,4.2,V,10,V,0,V,5,V,0.0,V,2.5,V,3.1,V,8.2,V,11.6,V,12.8,V
2007-10-02 00:00,4.2,V,0,E,0,E,0,E,0.0,V,3.8,V,3.0,V,7.7,V,11.5,V,12.8,V
2007-10-02 01:00,4.1,V,8,V,0,V,3,V,0.0,V,3.7,V,3.3,V,7.3,V,11.4,V,12.7,V
2007-10-02 02:00,4.3,V,8,V,0,V,3,V,0.0,V,2.1,V,2.5,V,7.0,V,11.4,V,12.7,V
2007-10-02 03:00,2.6,V,10,V,0,V,0,V,0.0,V,2.9,V,2.9,V,6.7,V,11.3,V,12.7,V
2007-10-02 04:00,1.3,V,13,V,3,V,3,V,0.0,V,2.9,V,2.8,V,6.4,V,11.2,V,12.7,V
2007-10-02 05:00,1.2,V,15,V,0,V,3,V,0.0,V,2.7,V,2.8,V,6.1,V,11.1,V,12.7,V
2007-10-02 06:00,0.4,V,15,V,3,V,0,V,0.0,V,2.4,V,2.9,V,5.8,V,11.0,V,12.7,V
2007-10-02 07:00,1.3,V,15,V,0,V,0,V,0.0,V,2.6,V,3.0,V,5.5,V,10.9,V,12.7,V
2007-10-02 08:00,7.1,V,18,V,-10,V,0,V,0.0,V,2.7,V,2.8,V,5.2,V,10.8,V,12.7,V
2007-10-02 09:00,13.0,V,28,V,-5,V,-5,V,0.0,V,2.5,V,3.1,V,5.3,V,10.6,V,12.7,V
2007-10-02 10:00,14.8,V,30,V,-3,V,-5,V,0.0,V,3.3,V,3.0,V,7.4,V,10.6,V,12.7,V
2007-10-02 11:00,15.4,V,36,V,-3,V,-5,V,0.0,V,3.1,V,2.9,V,10.4,V,10.5,V,12.7,V
2007-10-02 12:00,16.1,V,30,V,-3,V,-3,V,0.0,V,2.8,V,3.0,V,12.5,V,10.4,V,12.7,V
2007-10-02 13:00,16.5,V,28,V,-8,V,0,V,0.0,V,2.9,V,2.8,V,15.8,V,10.4,V,12.7,V
2007-10-02 14:00,15.9,V,25,V,-5,V,-3,V,0.0,V,1.5,V,3.0,V,18.3,V,10.4,V,12.6,V
2007-10-02 15:00,15.4,V,25,V,-8,V,0,V,0.0,V,3.2,V,2.9,V,19.8,V,10.6,V,12.6,V
2007-10-02 16:00,15.5,V,25,V,-8,V,3,V,0.0,V,3.0,V,2.9,V,19.8,V,10.8,V,12.6,V
2007-10-02 17:00,13.7,V,23,V,-5,V,5,V,0.0,V,1.9,V,3.0,V,18.3,V,11.0,V,12.6,V
2007-10-02 18:00,11.0,V,20,V,0,V,5,V,0.0,V,2.4,V,3.0,V,16.8,V,11.3,V,12.6,V
2007-10-02 19:00,8.8,V,20,V,0,V,0,V,0.0,V,2.3,V,2.8,V,15.5,V,11.5,V,12.6,V
2007-10-02 20:00,8.8,V,18,V,0,V,0,V,0.0,V,1.6,V,3.0,V,14.3,V,11.7,V,12.5,V
2007-10-02 21:00,8.8,V,15,V,0,V,-3,V,0.0,V,2.1,V,2.8,V,13.3,V,11.9,V,12.5,V
2007-10-02 22:00,8.9,V,13,V,-3,V,-3,V,0.0,V,2.6,V,3.2,V,12.5,V,12.0,V,12.5,V
2007-10-02 23:00,8.4,V,10,V,0,V,-3,V,0.0,V,3.1,V,3.0,V,11.9,V,12.0,V,12.5,V
2007-10-03 00:00,8.1,V,0,E,0,E,0,E,0.0,V,2.6,V,2.9,V,11.3,V,12.0,V,12.5,V
2007-10-03 01:00,7.1,V,8,V,-3,V,3,V,0.0,V,2.4,V,3.0,V,10.8,V,12.0,V,12.5,V
2007-10-03 02:00,7.1,V,8,V,3,V,0,V,0.0,V,2.7,V,3.2,V,10.4,V,12.0,V,12.5,V
2007-10-03 03:00,7.0,V,8,V,0,V,3,V,0.0,V,1.6,V,3.0,V,9.9,V,12.0,V,12.5,V
2007-10-03 04:00,6.6,V,8,V,0,V,3,V,0.0,V,2.3,V,2.9,V,9.6,V,11.9,V,12.5,V
2007-10-03 05:00,6.3,V,8,V,0,V,0,V,0.0,V,2.4,V,3.0,V,9.2,V,11.9,V,12.5,V
2007-10-03 06:00,6.1,V,8,V,0,V,0,V,0.0,V,2.3,V,2.8,V,8.8,V,11.8,V,12.5,V
2007-10-03 07:00,7.0,V,10,V,0,V,0,V,0.0,V,2.0,V,3.0,V,8.4,V,11.7,V,12.5,V
2007-10-03 08:00,9.7,V,15,V,-5,V,-3,V,0.0,V,2.1,V,2.8,V,8.3,V,11.6,V,12.5,V
2007-10-03 09:00,11.0,V,23,V,-5,V,-3,V,0.0,V,1.9,V,2.8,V,8.3,V,11.5,V,12.5,V
2007-10-03 10:00,12.0,V,28,V,-5,V,-5,V,0.0,V,1.7,V,3.1,V,9.9,V,11.5,V,12.5,V
2007-10-03 11:00,12.0,V,33,V,-5,V,-5,V,0.0,V,2.7,V,3.0,V,12.1,V,11.4,V,12.5,V
2007-10-03 12:00,13.1,V,33,V,-5,V,-3,V,0.0,V,1.3,V,2.6,V,13.8,V,11.4,V,12.5,V
2007-10-03 13:00,13.0,V,30,V,-5,V,-3,V,0.0,V,1.7,V,2.6,V,16.7,V,11.3,V,12.5,V
2007-10-03 14:00,13.1,V,28,V,-5,V,0,V,0.0,V,2.4,V,2.6,V,18.8,V,11.4,V,12.5,V
2007-10-03 15:00,12.4,V,28,V,-8,V,-3,V,0.0,V,2.3,V,2.8,V,20.0,V,11.5,V,12.5,V
2007-10-03 16:00,11.8,V,28,V,-8,V,0,V,0.0,V,2.1,V,2.7,V,19.9,V,11.7,V,12.5,V
2007-10-03 17:00,10.1,V,25,V,-5,V,5,V,0.0,V,2.2,V,2.9,V,18.4,V,11.9,V,12.5,V
2007-10-03 18:00,8.2,V,23,V,0,V,5,V,0.0,V,1.5,V,3.1,V,16.9,V,12.1,V,12.5,V
2007-10-03 19:00,6.9,V,18,V,0,V,3,V,0.0,V,1.6,V,3.1,V,15.5,V,12.2,V,12.5,V
2007-10-03 20:00,6.1,V,15,V,-3,V,0,V,0.0,V,2.1,V,2.7,V,14.4,V,12.4,V,12.5,V
2007-10-03 21:00,5.0,V,10,V,0,V,0,V,0.0,V,1.5,V,2.8,V,13.3,V,12.5,V,12.5,V
2007-10-03 22:00,5.4,V,8,V,0,V,-3,V,0.0,V,1.5,V,2.8,V,12.5,V,12.5,V,12.5,V
2007-10-03 23:00,6.0,V,8,V,3,V,-3,V,0.0,V,1.4,V,3.1,V,11.8,V,12.6,V,12.5,V
2007-10-04 00:00,5.6,V,0,E,0,V,0,E,0.0,V,1.4,V,2.9,V,11.3,V,12.5,V,12.4,V
2007-10-04 01:00,5.4,V,13,V,0,V,-3,V,0.0,V,1.8,V,2.9,V,10.8,V,12.5,V,12.4,V
2007-10-04 02:00,5.1,V,15,V,0,V,-3,V,0.0,V,1.4,E,3.1,V,10.3,V,12.4,V,12.4,V
2007-10-04 03:00,5.0,V,18,V,0,V,0,V,0.0,V,2.0,V,2.9,V,9.9,V,12.4,V,12.4,V
2007-10-04 04:00,5.0,V,18,V,0,V,3,V,0.0,V,2.5,V,2.7,V,9.6,V,12.3,V,12.5,V
2007-10-04 05:00,4.6,V,18,V,0,V,0,V,0.0,V,2.1,V,3.0,V,9.3,V,12.2,V,12.5,V
2007-10-04 06:00,4.4,V,18,V,0,V,0,V,0.0,V,1.2,V,2.9,V,9.0,V,12.1,V,12.5,V
2007-10-04 07:00,4.0,V,18,V,0,V,0,V,0.0,V,1.7,V,3.0,V,8.7,V,12.0,V,12.5,V
2007-10-04 08:00,5.3,V,20,V,-5,V,0,V,0.0,V,1.4,V,2.9,V,8.3,V,11.9,V,12.5,V
2007-10-04 09:00,5.7,V,25,V,-3,V,0,V,0.0,V,2.1,V,3.1,V,8.1,V,11.9,V,12.5,V
2007-10-04 10:00,6.3,V,25,V,-3,V,-5,V,0.0,V,1.3,V,2.9,V,8.7,V,11.7,V,12.5,V
2007-10-04 11:00,6.9,V,33,V,0,V,-3,V,0.0,V,1.7,V,3.1,V,9.7,V,11.6,V,12.5,V
2007-10-04 12:00,7.3,V,36,V,-3,V,-5,V,0.0,V,1.1,V,2.9,V,11.0,V,11.6,V,12.5,V
2007-10-04 13:00,6.5,V,33,V,-3,V,0,V,0.0,V,1.0,V,2.8,V,13.3,V,11.5,V,12.5,V
2007-10-04 14:00,4.8,V,33,V,-3,V,0,V,0.0,V,0.7,V,2.8,V,14.8,V,11.5,V,12.5,V
2007-10-04 15:00,3.9,V,33,V,0,V,3,V,0.0,V,0.8,V,3.0,V,15.0,V,11.5,V,12.5,V
2007-10-04 16:00,3.5,V,33,V,-3,V,0,V,0.0,V,1.6,V,2.8,V,14.2,V,11.6,V,12.5,V
2007-10-04 17:00,1.7,V,33,V,0,V,0,V,0.0,V,1.1,V,2.7,V,13.2,V,11.7,V,12.5,V
2007-10-04 18:00,0.8,V,25,V,0,V,0,V,0.0,V,1.4,V,2.9,V,12.1,V,11.7,V,12.5,V
2007-10-04 19:00,0.2,V,23,V,0,V,0,V,0.0,V,0.7,V,3.0,V,11.2,V,11.8,V,12.5,V
2007-10-04 20:00,0.0,V,18,V,0,V,0,V,0.0,V,0.7,V,3.0,V,10.3,V,11.8,V,12.5,V
2007-10-04 21:00,-0.7,V,15,V,-3,V,0,V,0.0,V,1.2,V,3.1,V,9.6,V,11.8,V,12.5,V
2007-10-04 22:00,-0.8,V,15,V,932,V,5,V,0.0,V,1.2,V,3.0,V,9.0,V,11.8,V,12.5,V
2007-10-04 23:00,-1.3,V,13,V,932,V,3,V,0.0,V,0.9,V,2.7,V,8.5,V,11.7,V,12.5,V
2007-10-05 00:00,-1.4,V,15,V,5,E,10,V,0.0,V,1.4,V,3.0,V,8.2,V,11.6,V,12.5,V
2007-10-05 01:00,-1.6,V,18,V,3,V,8,V,0.0,V,0.8,V,2.6,V,7.8,V,11.6,V,12.5,V
2007-10-05 02:00,-1.8,V,20,V,3,V,8,V,0.0,V,1.6,V,2.7,V,7.6,V,11.4,V,12.4,V
2007-10-05 03:00,-2.0,V,18,V,932,V,8,V,0.0,V,1.4,V,2.9,V,7.4,V,11.4,V,12.4,V
2007-10-05 04:00,-2.2,V,23,V,932,V,5,V,0.0,V,1.3,V,2.9,V,7.1,V,11.3,V,12.4,V
2007-10-05 05:00,-2.4,V,23,V,0,V,5,V,0.0,V,0.5,V,3.1,V,7.0,V,11.2,V,12.4,V
2007-10-05 06:00,-2.4,V,23,V,932,V,5,V,0.0,V,1.6,V,2.8,V,6.8,V,11.1,V,12.4,V
2007-10-05 07:00,-2.1,V,23,V,932,V,5,V,0.0,V,1.6,V,3.1,V,6.6,V,11.0,V,12.4,V
2007-10-05 08:00,-1.8,V,23,V,5,V,5,V,0.0,V,1.0,V,3.0,V,6.5,V,10.9,V,12.4,V
2007-10-05 09:00,-0.9,V,25,V,0,V,5,V,0.0,V,0.4,V,2.6,V,6.4,V,10.8,V,12.4,V
2007-10-05 10:00,-1.0,V,25,V,3,V,8,V,0.0,V,1.6,V,3.3,V,6.2,V,10.7,V,12.4,V
2007-10-05 11:00,0.0,V,25,V,932,V,10,V,0.0,V,1.0,V,2.9,V,6.1,V,10.6,V,12.4,V
2007-10-05 12:00,-0.6,V,28,V,932,V,10,V,0.0,V,1.0,V,2.9,V,6.0,V,10.5,V,12.4,V
2007-10-05 13:00,1.9,V,30,V,-3,V,10,V,0.0,V,1.0,V,3.0,V,5.9,V,10.4,V,12.4,V
2007-10-05 14:00,2.3,V,28,V,-8,V,10,V,0.0,V,1.1,V,3.1,V,5.9,V,10.3,V,12.4,V
2007-10-05 15:00,0.9,V,28,V,-3,V,8,V,0.0,V,1.3,V,2.9,V,6.1,V,10.0,V,12.4,V
2007-10-05 16:00,1.2,V,28,V,-13,V,8,V,0.0,V,12.2,V,2.7,V,6.0,V,9.2,V,12.4,V
2007-10-05 17:00,-0.1,V,28,V,-3,V,8,V,0.0,V,14.5,V,2.9,V,5.9,V,8.6,V,12.4,V
2007-10-05 18:00,-1.3,V,33,V,932,V,5,V,0.0,V,13.5,V,3.2,V,5.7,V,8.5,V,12.3,V
2007-10-05 19:00,-0.9,V,38,V,932,V,5,V,0.0,V,13.5,V,2.7,V,5.5,V,8.4,V,12.3,V
2007-10-05 20:00,-1.3,V,43,V,932,V,5,V,0.0,V,14.1,V,3.0,V,5.3,V,8.4,V,12.3,V
2007-10-05 21:00,-1.7,V,46,V,3,V,3,V,0.0,V,14.0,V,3.0,V,5.1,V,8.4,V,12.3,V
2007-10-05 22:00,-2.1,V,46,V,5,V,8,V,0.0,V,13.4,V,2.9,V,4.9,V,8.4,V,12.2,V
2007-10-05 23:00,-3.3,V,46,V,5,V,8,V,0.0,V,13.1,V,2.9,V,4.7,V,8.4,V,12.2,V
2007-10-06 00:00,-3.5,V,38,E,3,V,5,V,0.0,V,13.6,V,2.6,V,4.5,V,8.4,V,12.2,V
2007-10-06 01:00,-2.1,V,48,V,3,V,5,V,0.0,V,13.4,V,3.2,V,4.3,V,8.3,V,12.2,V
2007-10-06 02:00,-3.0,V,46,V,5,V,5,V,0.0,V,13.0,V,2.8,V,4.1,V,8.3,V,12.1,V
2007-10-06 03:00,-3.3,V,46,V,8,V,5,V,0.0,V,13.2,V,3.1,V,3.9,V,8.3,V,12.1,V
2007-10-06 04:00,-3.3,V,46,V,5,V,3,V,0.0,V,12.9,V,2.7,V,3.7,V,8.3,V,12.1,V
2007-10-06 05:00,-3.6,V,46,V,5,V,5,V,0.0,V,13.1,V,2.6,V,3.6,V,8.2,V,12.1,V
2007-10-06 06:00,-3.7,V,46,V,5,V,5,V,0.0,V,12.9,V,3.0,V,3.4,V,8.2,V,12.0,V
2007-10-06 07:00,-3.4,V,46,V,5,V,8,V,0.0,V,12.8,V,3.0,V,3.2,V,8.2,V,12.0,V
2007-10-06 08:00,-0.5,V,48,V,-5,V,8,V,0.0,V,12.6,V,2.7,V,3.0,V,8.1,V,12.0,V
2007-10-06 09:00,1.3,V,53,V,-3,V,8,V,0.0,V,12.6,V,3.1,V,2.9,V,8.1,V,12.0,V
2007-10-06 10:00,3.5,V,53,V,-3,V,5,V,0.0,V,12.3,V,3.1,V,3.2,V,8.0,V,11.9,V
2007-10-06 11:00,3.9,V,58,V,-3,V,5,V,0.0,V,12.5,V,3.1,V,4.9,V,8.0,V,11.9,V
2007-10-06 12:00,5.3,V,56,V,0,V,5,V,0.0,V,11.9,V,3.0,V,6.8,V,7.9,V,11.9,V
2007-10-06 13:00,6.5,V,53,V,-5,V,3,V,0.0,V,12.4,V,3.3,V,10.0,V,7.9,V,11.9,V
2007-10-06 14:00,6.9,V,53,V,-5,V,3,V,0.0,V,12.3,V,3.1,V,12.5,V,7.9,V,11.8,V
2007-10-06 15:00,7.7,V,53,V,-8,V,5,V,0.0,V,12.7,V,2.3,V,14.1,V,8.0,V,11.8,V
2007-10-06 16:00,7.6,V,56,V,-10,V,5,V,0.0,V,12.5,V,2.6,V,14.4,V,8.1,V,11.8,V
2007-10-06 17:00,6.3,V,53,V,-5,V,5,V,0.0,V,12.5,V,2.7,V,13.2,V,8.2,V,11.7,V
2007-10-06 18:00,2.1,V,48,V,0,V,3,V,0.0,V,12.7,V,2.6,V,11.7,V,8.4,V,11.7,V
2007-10-06 19:00,0.6,V,46,V,3,V,3,V,0.0,V,12.5,V,2.9,V,10.3,V,8.5,V,11.7,V
2007-10-06 20:00,2.2,V,46,V,3,V,0,V,0.0,V,12.1,V,2.8,V,9.1,V,8.7,V,11.7,V
2007-10-06 21:00,2.5,V,46,V,3,V,0,V,0.0,V,12.4,V,2.9,V,8.1,V,8.8,V,11.7,V
2007-10-06 22:00,3.2,V,43,V,3,V,0,V,0.0,V,12.0,V,2.7,V,7.4,V,8.9,V,11.7,V
2007-10-06 23:00,3.4,V,43,V,3,V,5,V,0.0,V,12.4,V,2.7,V,6.7,V,9.0,V,11.6,V
2007-10-07 00:00,3.3,V,38,E,3,E,5,V,0.0,V,12.4,V,3.0,V,6.2,V,9.0,V,11.6,V
2007-10-07 01:00,3.1,V,43,V,3,V,3,V,0.0,V,11.9,V,3.3,V,5.8,V,9.0,V,11.6,V
2007-10-07 02:00,1.4,V,38,V,3,V,5,V,0.0,V,11.2,V,3.2,V,5.5,V,9.0,V,11.6,V
2007-10-07 03:00,2.4,V,38,V,0,V,3,V,0.0,V,12.1,V,3.3,V,5.1,V,8.9,V,11.6,V
2007-10-07 04:00,2.5,V,38,V,3,V,3,V,0.0,V,11.3,V,2.7,V,4.8,V,8.8,V,11.5,V
2007-10-07 05:00,2.1,V,38,V,0,V,0,V,0.0,V,11.5,V,2.8,V,4.5,V,8.8,V,11.5,V
2007-10-07 06:00,1.1,V,36,V,0,V,0,V,0.0,V,11.9,V,2.8,V,4.3,V,8.7,V,11.5,V
2007-10-07 07:00,2.4,V,38,V,0,V,0,V,0.0,V,11.4,V,2.8,V,4.0,V,8.7,V,11.5,V
2007-10-07 08:00,5.2,V,43,V,-3,V,0,V,0.0,V,11.5,V,3.3,V,3.9,V,8.6,V,11.5,V
2007-10-07 09:00,7.4,V,48,V,-5,V,5,V,0.0,V,11.4,V,3.4,V,3.9,V,8.5,V,11.5,V
2007-10-07 10:00,9.6,V,53,V,-5,V,0,V,0.0,V,11.8,V,2.6,V,5.6,V,8.4,V,11.4,V
2007-10-07 11:00,13.1,V,56,V,-3,V,0,V,0.0,V,11.0,V,3.1,V,8.0,V,8.4,V,11.4,V
2007-10-07 12:00,15.1,V,56,V,-3,V,0,V,0.0,V,10.6,V,2.7,V,10.4,V,8.3,V,11.4,V
2007-10-07 13:00,14.1,V,48,V,-5,V,5,V,0.0,V,11.5,V,2.7,V,14.2,V,8.4,V,11.4,V
2007-10-07 14:00,14.5,V,46,V,-5,V,5,V,0.0,V,11.4,V,2.7,V,17.0,V,8.4,V,11.4,V
2007-10-07 15:00,13.7,V,51,V,-8,V,5,V,0.0,V,10.6,V,2.3,V,18.6,V,8.5,V,11.4,V
2007-10-07 16:00,13.4,V,48,V,-10,V,8,V,0.0,V,10.7,V,2.7,V,18.8,V,8.7,V,11.4,V
2007-10-07 17:00,12.2,V,43,V,-5,V,5,V,0.0,V,11.2,V,2.9,V,17.3,V,9.0,V,11.4,V
2007-10-07 18:00,7.5,V,43,V,-3,V,3,V,0.0,V,11.1,V,2.7,V,15.7,V,9.2,V,11.3,V
2007-10-07 19:00,4.4,V,43,V,0,V,0,V,0.0,V,10.3,V,2.8,V,14.1,V,9.5,V,11.3,V
2007-10-07 20:00,3.3,V,38,V,0,V,3,V,0.0,V,10.9,V,3.1,V,12.7,V,9.7,V,11.3,V
2007-10-07 21:00,2.7,V,36,V,0,V,3,V,0.0,V,10.2,V,2.9,V,11.6,V,9.8,V,11.3,V
2007-10-07 22:00,2.7,V,38,V,0,V,3,V,0.0,V,10.0,V,2.9,V,10.6,V,10.0,V,11.3,V
2007-10-07 23:00,2.2,V,38,V,0,V,5,V,0.0,V,10.0,V,2.7,V,9.7,V,10.1,V,11.3,V
2007-10-08 00:00,1.6,V,38,E,0,V,3,V,0.0,V,10.6,V,2.8,V,9.0,V,10.1,V,11.3,V
2007-10-08 01:00,1.4,V,38,V,0,V,0,V,0.0,V,10.5,V,2.9,V,8.4,V,10.1,V,11.3,V
2007-10-08 02:00,1.0,V,41,V,3,V,3,V,0.0,V,10.6,V,2.7,V,7.8,V,10.1,V,11.3,V
2007-10-08 03:00,0.5,V,38,V,3,V,0,V,0.0,V,10.5,V,2.9,V,7.3,V,10.1,V,11.3,V
2007-10-08 04:00,0.5,V,38,V,3,V,0,V,0.0,V,9.7,V,2.7,V,6.8,V,10.0,V,11.3,V
2007-10-08 05:00,0.6,V,41,V,3,V,5,V,0.0,V,10.2,V,2.9,V,6.3,V,10.0,V,11.3,V
2007-10-08 06:00,0.5,V,41,V,3,V,3,V,0.0,V,10.5,V,2.9,V,6.0,V,9.9,V,11.3,V
2007-10-08 07:00,1.1,V,43,V,0,V,3,V,0.0,V,10.0,V,2.7,V,5.6,V,9.8,V,11.3,V
2007-10-08 08:00,6.8,V,46,V,-10,V,0,V,0.0,V,9.9,V,2.7,V,5.4,V,9.7,V,11.3,V
2007-10-08 09:00,11.4,V,48,V,-8,V,0,V,0.0,V,9.8,V,3.1,V,5.5,V,9.7,V,11.3,V
2007-10-08 10:00,12.9,V,51,V,-3,V,0,V,0.0,V,10.0,V,2.9,V,7.4,V,9.6,V,11.3,V
2007-10-08 11:00,13.5,V,53,V,-5,V,0,V,0.0,V,9.6,V,2.9,V,10.0,V,9.5,V,11.3,V
2007-10-08 12:00,14.6,V,48,V,-3,V,0,V,0.0,V,9.7,V,2.6,V,12.1,V,9.4,V,11.3,V
2007-10-08 13:00,15.8,V,48,V,-5,V,3,V,0.0,V,9.5,V,3.1,V,15.5,V,9.4,V,11.3,V
2007-10-08 14:00,16.0,V,46,V,-10,V,3,V,0.0,V,9.9,V,2.7,V,18.0,V,9.5,V,11.3,V
2007-10-08 15:00,15.8,V,48,V,-8,V,5,V,0.0,V,9.6,V,2.8,V,19.5,V,9.6,V,11.3,V
2007-10-08 16:00,15.0,V,46,V,-10,V,5,V,0.0,V,9.4,V,3.0,V,19.6,V,9.7,V,11.3,V
2007-10-08 17:00,13.8,V,43,V,-8,V,5,V,0.0,V,8.6,V,2.7,V,18.2,V,10.0,V,11.3,V
2007-10-08 18:00,8.7,V,41,V,0,V,3,V,0.0,V,9.3,V,2.8,V,16.7,V,10.2,V,11.3,V
2007-10-08 19:00,6.4,V,36,V,0,V,0,V,0.0,V,9.2,V,2.9,V,15.1,V,10.4,V,11.3,V
2007-10-08 20:00,5.0,V,36,V,0,V,5,V,0.0,V,8.9,V,2.9,V,13.8,V,10.6,V,11.3,V
2007-10-08 21:00,4.1,V,36,V,0,V,5,V,0.0,V,9.6,V,3.0,V,12.6,V,10.7,V,11.3,V
2007-10-08 22:00,4.0,V,36,V,3,V,3,V,0.0,V,8.7,V,2.5,V,11.6,V,10.8,V,11.2,V
2007-10-08 23:00,5.3,V,38,V,0,V,0,V,0.0,V,8.9,V,2.8,V,10.8,V,10.9,V,11.3,V
2007-10-09 00:00,4.1,V,38,V,0,E,0,V,0.0,V,8.7,V,2.9,V,10.0,V,10.9,V,11.3,V
2007-10-09 01:00,2.8,V,38,V,3,V,0,V,0.0,V,9.2,V,2.9,V,9.4,V,10.9,V,11.3,V
2007-10-09 02:00,1.3,V,38,V,3,V,0,V,0.0,V,9.2,V,2.8,V,8.7,V,10.9,V,11.2,V
2007-10-09 03:00,0.8,V,41,V,3,V,0,V,0.0,V,8.9,V,2.5,V,8.2,V,10.8,V,11.3,V
2007-10-09 04:00,0.9,V,38,V,3,V,0,V,0.0,V,8.6,V,2.8,V,7.6,V,10.8,V,11.3,V
2007-10-09 05:00,4.2,V,43,V,0,V,3,V,0.0,V,9.0,V,2.7,V,7.1,V,10.7,V,11.3,V
