Date,Css Lab (428) Air Temperature Observed (degC),Css Lab (428) Air Temperature Observed QC Flag,Css Lab (428) Precipitation Accumulation (mm),Css Lab (428) Precipitation Accumulation QC Flag,Css Lab (428) Snow Depth (cm),Css Lab (428) Snow Depth QC Flag,Css Lab (428) Snow Water Equivalent (mm),Css Lab (428) Snow Water Equivalent QC Flag,Css Lab (428) Soil Moisture Percent -2in (pct),Css Lab (428) Soil Moisture Percent -2in QC Flag,Css Lab (428) Soil Moisture Percent -8in (pct),Css Lab (428) Soil Moisture Percent -8in QC Flag,Css Lab (428) Soil Moisture Percent -20in (pct),Css Lab (428) Soil Moisture Percent -20in QC Flag,Css Lab (428) Soil Temperature Observed -2in (degC),Css Lab (428) Soil Temperature Observed -2in QC Flag,Css Lab (428) Soil Temperature Observed -8in (degC),Css Lab (428) Soil Temperature Observed -8in QC Flag,Css Lab (428) Soil Temperature Observed -20in (degC),Css Lab (428) Soil Temperature Observed -20in QC Flag
2013-08-13 13:00,22.7,V,38,V,0,V,-25,V,4.0,V,0.3,V,9.7,V,13.5,V,14.1,V,12.8,V
2013-08-13 14:00,22.4,V,36,V,0,V,-23,V,3.8,V,0.6,V,9.9,V,13.8,V,14.0,V,12.8,V
2013-08-13 15:00,22.2,V,38,V,0,V,-23,V,4.2,V,0.4,V,10.1,V,14.3,V,14.0,V,12.8,V
2013-08-13 16:00,21.5,V,38,V,0,V,-20,V,4.1,V,1.1,V,10.0,V,15.1,V,13.9,V,12.8,V
2013-08-13 17:00,20.5,V,38,V,0,V,-20,V,4.5,V,0.1,V,9.4,V,15.8,V,14.0,V,12.8,V
2013-08-13 18:00,19.1,V,41,V,0,V,-20,V,3.8,V,0.2,V,9.5,V,16.2,V,14.0,V,12.8,V
2013-08-13 19:00,16.4,V,41,V,5,V,-20,V,4.2,V,1.0,V,9.7,V,16.5,V,14.1,V,12.8,V
2013-08-13 20:00,13.6,V,43,V,8,V,-20,V,4.1,V,1.0,V,9.6,V,16.6,V,14.2,V,12.7,V
2013-08-13 21:00,11.9,V,43,V,3,V,-23,V,4.4,V,0.4,V,9.5,V,16.5,V,14.3,V,12.7,V
2013-08-13 22:00,10.8,V,43,V,8,V,-23,V,3.8,V,0.6,V,10.0,V,16.3,V,14.4,V,12.7,V
2013-08-13 23:00,10.0,V,43,V,8,V,-23,V,4.1,V,1.2,V,9.5,V,16.1,V,14.5,V,12.7,V
2013-08-14 00:00,9.4,V,1242,E,0,E,0,E,4.5,V,0.1,V,9.8,V,15.8,V,14.6,V,12.7,V
2013-08-14 01:00,8.7,V,46,V,8,V,-23,V,4.3,V,1.3,V,9.1,V,15.6,V,14.7,V,12.7,V
2013-08-14 02:00,8.1,V,46,V,8,V,-23,V,4.1,V,0.5,V,9.7,V,15.3,V,14.7,V,12.7,V
2013-08-14 03:00,8.0,V,46,V,8,V,-23,V,3.9,V,0.9,V,9.6,V,15.1,V,14.7,V,12.7,V
2013-08-14 04:00,7.8,V,46,V,5,V,-25,V,4.0,V,0.9,V,9.6,V,14.8,V,14.7,V,12.8,V
2013-08-14 05:00,7.7,V,43,V,8,V,-25,V,4.3,V,0.5,V,9.8,V,14.6,V,14.7,V,12.8,V
2013-08-14 06:00,7.6,V,46,V,8,V,-25,V,4.0,V,1.5,V,9.3,V,14.3,V,14.7,V,12.8,V
2013-08-14 07:00,9.8,V,46,V,8,V,-25,V,4.1,V,1.3,V,9.3,V,14.1,V,14.6,V,12.8,V
2013-08-14 08:00,14.9,V,43,V,-8,V,-25,V,4.4,V,0.0,V,9.1,V,13.9,V,14.6,V,12.8,V
2013-08-14 09:00,19.8,V,38,V,-3,V,-28,V,4.0,V,0.4,V,9.7,V,13.7,V,14.5,V,12.8,V
2013-08-14 10:00,21.3,V,36,V,3,V,-28,V,4.0,V,1.4,V,9.5,V,13.6,V,14.4,V,12.8,V
2013-08-14 11:00,22.1,V,38,V,0,V,-28,V,3.9,V,1.0,V,9.5,V,13.6,V,14.4,V,12.8,V
2013-08-14 12:00,23.2,V,38,V,5,V,-28,V,4.0,V,1.3,V,9.5,V,13.7,V,14.3,V,12.8,V
2013-08-14 13:00,23.7,V,36,V,5,V,-25,V,3.9,V,0.8,V,9.6,V,13.9,V,14.2,V,12.8,V
2013-08-14 14:00,23.1,V,38,V,-3,V,-25,V,3.5,V,0.7,V,8.8,V,14.2,V,14.2,V,12.8,V
2013-08-14 15:00,22.7,V,36,V,3,V,-23,V,4.4,V,0.5,V,8.7,V,14.7,V,14.2,V,12.8,V
2013-08-14 16:00,22.3,V,38,V,0,V,-20,V,4.1,V,0.6,V,8.9,V,15.5,V,14.2,V,12.8,V
2013-08-14 17:00,21.1,V,38,V,0,V,-18,V,3.7,V,0.3,V,9.0,V,16.1,V,14.2,V,12.8,V
2013-08-14 18:00,19.6,V,41,V,3,V,-20,V,4.2,V,0.9,V,9.1,V,16.5,V,14.2,V,12.8,V
2013-08-14 19:00,17.4,V,41,V,5,V,-20,V,3.9,V,1.0,V,9.0,V,16.8,V,14.3,V,12.8,V
2013-08-14 20:00,14.0,V,41,V,5,V,-20,V,4.0,V,0.1,V,9.0,V,16.8,V,14.4,V,12.8,V
2013-08-14 21:00,12.4,V,41,V,5,V,-23,V,4.0,V,0.6,V,8.7,V,16.7,V,14.5,V,12.8,V
2013-08-14 22:00,11.4,V,43,V,5,V,-23,V,4.2,V,0.8,V,8.7,V,16.5,V,14.6,V,12.8,V
2013-08-14 23:00,10.7,V,43,V,5,V,-23,V,3.8,V,0.2,V,8.9,V,16.3,V,14.7,V,12.8,V
2013-08-15 00:00,10.1,V,1242,E,0,E,0,E,4.1,V,0.9,V,8.8,V,16.1,V,14.8,V,12.8,V
2013-08-15 01:00,9.7,V,46,V,5,V,-25,V,4.5,V,0.0,V,8.9,V,15.8,V,14.8,V,12.8,V
2013-08-15 02:00,9.4,V,46,V,8,V,-23,V,4.0,V,1.1,V,8.5,V,15.6,V,14.9,V,12.8,V
2013-08-15 03:00,9.1,V,43,V,8,V,-25,V,4.0,V,0.2,V,9.0,V,15.3,V,14.9,V,12.8,V
2013-08-15 04:00,8.9,V,43,V,8,V,-25,V,4.0,V,0.3,V,8.8,V,15.1,V,14.9,V,12.8,V
2013-08-15 05:00,8.6,V,43,V,8,V,-23,V,4.2,V,0.9,V,8.5,V,14.8,V,14.9,V,12.8,V
2013-08-15 06:00,8.7,V,46,V,10,V,-23,V,4.2,V,1.0,V,8.9,V,14.6,V,14.8,V,12.8,V
2013-08-15 07:00,10.9,V,43,V,5,V,-25,V,3.9,V,1.2,V,9.0,V,14.4,V,14.8,V,12.8,V
2013-08-15 08:00,16.6,V,43,V,-5,V,-25,V,4.0,V,1.0,V,8.5,V,14.2,V,14.7,V,12.8,V
2013-08-15 09:00,19.9,V,38,V,-3,V,-28,V,3.6,V,0.3,V,9.1,V,14.1,V,14.7,V,12.8,V
2013-08-15 10:00,20.8,V,36,V,0,V,-28,V,3.5,V,0.9,V,9.2,V,14.0,V,14.6,V,12.8,V
2013-08-15 11:00,21.2,V,36,V,5,V,-28,V,3.6,V,0.8,V,9.1,V,14.0,V,14.6,V,12.8,V
2013-08-15 12:00,21.9,V,38,V,5,V,-25,V,3.4,V,0.5,V,8.5,V,14.0,V,14.5,V,12.8,V
2013-08-15 13:00,23.1,V,1234,V,0,V,-25,V,3.8,V,0.9,V,9.0,V,14.2,V,14.4,V,12.9,V
2013-08-15 14:00,23.0,V,1234,V,0,V,-23,V,4.0,V,0.1,V,8.3,V,14.5,V,14.4,V,12.8,V
2013-08-15 15:00,23.2,V,1234,V,0,V,-23,V,3.8,V,0.9,V,8.5,V,15.0,V,14.4,V,12.8,V
2013-08-15 16:00,21.3,V,1237,V,0,V,-20,V,3.8,V,0.4,V,9.0,V,15.8,V,14.4,V,12.9,V
2013-08-15 17:00,20.3,V,1240,V,-3,V,-20,V,4.1,V,0.4,V,8.3,V,16.4,V,14.4,V,12.9,V
2013-08-15 18:00,19.0,V,1237,V,0,V,-20,V,3.7,V,0.3,V,8.8,V,16.8,V,14.4,V,12.8,V
2013-08-15 19:00,16.7,V,1237,V,3,V,-20,V,4.2,V,0.3,V,8.6,V,17.0,V,14.5,V,12.8,V
2013-08-15 20:00,13.1,V,1240,V,5,V,-23,V,3.9,V,0.7,V,8.2,V,17.0,V,14.6,V,12.8,V
2013-08-15 21:00,11.4,V,1240,V,5,V,-23,V,3.7,V,0.7,V,8.8,V,16.9,V,14.7,V,12.8,V
2013-08-15 22:00,10.8,V,1240,V,5,V,-23,V,4.1,V,0.2,V,8.7,V,16.7,V,14.8,V,12.8,V
2013-08-15 23:00,10.5,V,1240,V,8,V,-23,V,3.7,V,0.8,V,8.5,V,16.4,V,14.9,V,12.8,V
2013-08-16 00:00,10.6,V,1242,E,0,E,0,E,4.2,V,0.1,V,8.7,V,16.1,V,15.0,V,12.8,V
2013-08-16 01:00,10.1,V,1240,V,8,V,-23,V,4.1,V,0.2,V,8.4,V,15.9,V,15.0,V,12.8,V
2013-08-16 02:00,10.0,V,1245,V,5,V,-25,V,4.1,V,0.7,V,8.7,V,15.6,V,15.1,V,12.8,V
2013-08-16 03:00,9.8,V,1242,V,5,V,-23,V,3.8,V,1.3,V,8.1,V,15.3,V,15.1,V,12.8,V
2013-08-16 04:00,9.1,V,1242,V,8,V,-25,V,3.8,V,1.3,V,8.2,V,15.1,V,15.0,V,12.8,V
2013-08-16 05:00,8.2,V,1242,V,10,V,-25,V,3.8,V,0.8,V,8.5,V,14.8,V,15.0,V,12.9,V
2013-08-16 06:00,7.8,V,1242,V,10,V,-25,V,4.0,V,0.6,V,8.6,V,14.6,V,15.0,V,12.9,V
2013-08-16 07:00,10.1,V,1242,V,8,V,-25,V,4.1,V,0.3,V,8.0,V,14.3,V,14.9,V,12.9,V
2013-08-16 08:00,16.6,V,1240,V,0,V,-25,V,3.4,V,0.4,V,7.9,V,14.1,V,14.9,V,12.9,V
2013-08-16 09:00,18.7,V,1237,V,3,V,-28,V,3.6,V,0.2,V,8.6,V,13.9,V,14.8,V,12.9,V
2013-08-16 10:00,20.1,V,1234,V,5,V,-28,V,3.6,V,0.3,V,8.5,V,13.9,V,14.7,V,12.9,V
2013-08-16 11:00,21.6,V,1234,V,5,V,-28,V,3.5,V,0.8,V,8.4,V,13.9,V,14.6,V,12.9,V
2013-08-16 12:00,21.9,V,1234,V,0,V,-28,V,3.8,V,0.1,V,8.4,V,13.9,V,14.6,V,12.9,V
2013-08-16 13:00,22.9,V,1234,V,5,V,-25,V,3.8,V,0.3,V,8.2,V,14.1,V,14.5,V,12.9,V
2013-08-16 14:00,22.3,V,1234,V,0,V,-25,V,3.6,V,1.0,V,8.7,V,14.4,V,14.4,V,12.9,V
2013-08-16 15:00,21.8,V,1234,V,0,V,-23,V,3.7,V,0.3,V,8.0,V,14.9,V,14.4,V,12.9,V
2013-08-16 16:00,21.9,V,1237,V,3,V,-20,V,3.8,V,0.0,V,7.8,V,15.6,V,14.4,V,12.9,V
2013-08-16 17:00,21.3,V,1237,V,0,V,-20,V,4.1,V,0.6,V,8.0,V,16.2,V,14.4,V,12.9,V
2013-08-16 18:00,19.6,V,1237,V,3,V,-20,V,3.8,V,0.8,V,8.3,V,16.5,V,14.4,V,12.9,V
2013-08-16 19:00,16.4,V,1237,V,5,V,-20,V,3.9,V,1.0,V,8.3,V,16.7,V,14.5,V,12.9,V
2013-08-16 20:00,13.8,V,1237,V,8,V,-23,V,3.7,V,1.0,V,8.1,V,16.8,V,14.6,V,12.9,V
2013-08-16 21:00,12.4,V,1240,V,8,V,-23,V,4.0,V,0.8,V,8.3,V,16.7,V,14.7,V,12.9,V
2013-08-16 22:00,11.3,V,1240,V,8,V,-23,V,4.0,V,1.0,V,7.6,V,16.5,V,14.8,V,12.9,V
2013-08-16 23:00,10.8,V,1240,V,8,V,-23,V,3.9,V,0.1,V,7.9,V,16.3,V,14.9,V,12.9,V
2013-08-17 00:00,10.5,V,1242,E,0,E,0,E,3.7,V,0.9,V,7.7,V,16.1,V,15.0,V,12.9,V
2013-08-17 01:00,10.2,V,1242,V,8,V,-23,V,3.7,V,0.7,V,8.3,V,15.8,V,15.0,V,12.9,V
2013-08-17 02:00,10.1,V,1242,V,3,V,-25,V,3.9,V,0.6,V,7.7,V,15.6,V,15.0,V,12.9,V
2013-08-17 03:00,9.5,V,1242,V,8,V,-23,V,3.8,V,1.0,V,7.7,V,15.4,V,15.1,V,12.9,V
2013-08-17 04:00,9.3,V,1384,V,8,V,-30,V,3.7,V,0.0,V,7.7,V,15.1,V,15.0,V,12.9,V
2013-08-17 05:00,9.1,V,1242,V,5,V,-25,V,3.8,V,0.1,V,8.3,V,14.9,V,15.0,V,12.9,V
2013-08-17 06:00,9.3,V,1242,V,5,V,-25,V,3.9,V,0.5,V,7.4,V,14.7,V,15.0,V,12.9,V
2013-08-17 07:00,10.9,V,1242,V,5,V,-23,V,4.0,V,0.5,V,7.7,V,14.5,V,14.9,V,12.9,V
2013-08-17 08:00,16.2,V,1240,V,-8,V,-25,V,3.6,V,0.2,V,8.1,V,14.4,V,14.9,V,12.9,V
2013-08-17 09:00,19.9,V,1237,V,-3,V,-25,V,4.0,V,0.7,E,7.8,V,14.2,V,14.9,E,12.9,V
2013-08-17 10:00,21.3,V,1234,V,0,V,-28,V,3.7,V,0.8,V,8.2,V,14.2,V,14.8,V,12.9,V
2013-08-17 11:00,22.6,V,1234,V,3,V,-28,V,4.1,V,0.1,V,7.5,V,14.2,V,14.7,V,12.9,V
2013-08-17 12:00,23.5,V,1234,V,3,V,-28,V,3.3,V,1.1,V,8.0,V,14.3,V,14.7,V,13.0,V
2013-08-17 13:00,23.7,V,1234,V,-3,V,-25,V,3.8,V,0.9,V,8.0,V,14.5,V,14.6,V,12.9,V
2013-08-17 14:00,23.9,V,1234,V,0,V,-23,V,3.7,V,0.9,V,7.8,V,14.8,V,14.5,V,12.9,V
2013-08-17 15:00,23.2,V,1234,V,-8,V,-23,V,3.5,V,0.0,V,7.7,V,15.4,V,14.5,V,12.9,V
2013-08-17 16:00,23.0,V,1234,V,8,V,-20,V,3.7,V,0.5,V,8.0,V,16.1,V,14.5,V,12.9,V
2013-08-17 17:00,22.0,V,1237,V,0,V,-18,V,4.0,V,0.6,V,7.5,V,16.6,V,14.6,V,12.9,V
2013-08-17 18:00,20.3,V,1237,V,3,V,-20,V,3.9,V,0.8,V,7.8,V,17.0,V,14.6,V,12.9,V
2013-08-17 19:00,18.2,V,1237,V,5,V,-20,V,3.8,V,0.7,V,7.8,V,17.3,V,14.7,V,12.9,V
2013-08-17 20:00,15.7,V,1240,V,5,V,-20,V,3.8,V,0.3,V,7.7,V,17.4,V,14.8,V,12.9,V
2013-08-17 21:00,,,,,,,,,3.8,V,0.5,V,7.7,V,17.3,V,15.0,V,12.9,V
2013-08-17 22:00,13.8,V,1240,V,8,V,-23,V,3.5,V,0.5,V,7.3,V,17.1,V,15.1,V,12.9,V
2013-08-17 23:00,13.0,V,1240,V,8,V,-23,V,3.8,V,0.7,V,7.4,V,16.9,V,15.1,V,12.9,V
2013-08-18 00:00,12.3,V,1242,E,0,E,0,E,3.7,V,0.4,V,7.1,V,16.7,V,15.2,V,12.9,V
2013-08-18 01:00,12.5,V,1240,V,5,V,-23,V,3.8,V,0.2,V,7.1,V,16.5,V,15.3,V,12.9,V
2013-08-18 02:00,12.8,V,1242,V,5,V,-23,V,3.7,V,0.0,V,7.4,V,16.3,V,15.3,V,12.9,V
2013-08-18 03:00,12.4,V,1240,V,8,V,-23,V,3.2,V,0.2,V,7.8,V,16.1,V,15.3,V,12.9,V
2013-08-18 04:00,12.5,V,1240,V,5,V,-23,V,3.8,V,0.5,V,7.0,V,15.9,V,15.3,V,12.9,V
2013-08-18 05:00,11.9,V,1242,V,5,V,-23,V,3.5,V,0.2,V,7.2,V,15.7,V,15.3,V,12.9,V
2013-08-18 06:00,13.3,V,1242,V,5,V,-23,V,3.2,V,0.3,V,8.0,V,15.5,V,15.3,V,13.0,V
2013-08-18 07:00,17.2,V,1242,V,8,V,-23,V,3.7,V,0.8,V,7.6,V,15.4,V,15.3,V,13.0,V
2013-08-18 08:00,19.4,V,1240,V,0,V,-25,V,3.8,V,0.9,V,7.6,V,15.2,V,15.2,V,13.0,V
2013-08-18 09:00,21.3,V,1237,V,-5,V,-25,V,3.5,V,0.0,V,7.2,V,15.1,V,15.2,V,13.0,V
2013-08-18 10:00,23.4,V,1234,V,-8,V,-28,V,3.6,V,1.1,V,7.2,V,15.1,V,15.2,V,13.0,V
2013-08-18 11:00,25.2,V,1234,V,-5,V,-28,V,3.6,V,0.9,V,7.6,V,15.1,V,15.1,V,13.0,V
2013-08-18 12:00,26.5,V,1234,V,0,V,-25,V,3.5,V,0.9,V,7.6,V,15.2,V,15.1,V,13.0,V
2013-08-18 13:00,27.5,V,1234,V,0,V,-25,V,3.6,V,0.0,V,7.4,V,15.5,V,15.1,V,13.0,V
2013-08-18 14:00,27.4,V,1234,V,3,V,-25,V,3.3,V,0.2,V,7.4,V,15.9,V,15.0,V,13.0,V
2013-08-18 15:00,25.5,V,1234,V,,,-20,V,3.3,V,0.0,V,6.9,V,16.4,V,15.0,V,13.0,V
2013-08-18 16:00,23.3,V,1237,V,-3,V,-20,V,3.8,V,0.0,V,7.1,V,17.1,V,15.0,V,13.0,V
2013-08-18 17:00,23.0,V,1237,V,-3,V,-20,V,3.6,V,0.0,V,6.8,V,17.5,V,15.1,V,13.0,V
2013-08-18 18:00,22.1,V,1237,V,,,-20,V,3.7,V,0.7,V,7.1,V,17.8,V,15.2,V,13.0,V
2013-08-18 19:00,19.4,V,1237,V,0,V,-20,V,3.4,V,0.0,V,7.2,V,17.9,V,15.3,V,13.0,V
2013-08-18 20:00,17.9,V,1237,V,,,-23,V,3.5,V,0.0,V,7.1,V,17.9,V,15.4,V,13.0,V
2013-08-18 21:00,16.7,V,1237,V,10,V,-23,V,3.7,V,0.0,V,7.5,V,17.8,V,15.5,V,13.0,V
2013-08-18 22:00,17.6,V,1240,V,-3,V,-23,V,3.6,V,0.5,V,6.9,V,17.7,V,15.6,V,13.0,V
2013-08-18 23:00,16.0,V,1240,V,5,V,-23,V,3.8,V,0.5,V,6.7,V,17.5,V,15.7,V,13.0,V
2013-08-19 00:00,15.3,V,1242,E,0,E,0,E,3.9,V,1.0,V,6.9,V,17.3,V,15.7,V,13.0,V
2013-08-19 01:00,15.2,V,1240,V,-3,V,-23,V,3.7,V,1.0,V,6.6,V,17.2,V,15.8,V,13.0,V
2013-08-19 02:00,14.6,V,1240,V,0,V,-23,V,3.6,V,0.2,V,7.5,V,17.0,V,15.8,V,13.1,V
2013-08-19 03:00,14.0,V,1240,V,0,V,-23,V,3.9,V,1.3,V,6.8,V,16.8,V,15.8,V,13.1,V
2013-08-19 04:00,13.8,V,1240,V,0,V,-25,V,3.4,V,0.2,V,7.2,V,16.6,V,15.8,V,13.1,V
2013-08-19 05:00,13.9,V,1240,V,0,V,-23,V,3.3,V,1.3,V,6.8,V,16.5,V,15.8,V,13.1,V
2013-08-19 06:00,14.1,V,1240,V,0,V,-23,V,3.3,V,0.3,V,7.4,V,16.3,V,15.8,V,13.1,V
2013-08-19 07:00,15.5,V,1240,V,,,-25,V,3.5,V,0.4,V,6.4,V,16.1,V,15.8,V,13.1,V
2013-08-19 08:00,17.7,V,1240,V,3,V,-25,V,3.6,V,0.0,V,6.8,V,16.0,V,15.8,V,13.1,V
2013-08-19 09:00,19.6,V,1240,V,,,-25,V,3.4,V,1.3,V,7.0,V,16.0,V,15.8,V,13.1,V
2013-08-19 10:00,20.5,V,1240,V,,,-25,V,3.8,V,0.0,V,7.2,V,16.0,V,15.7,V,13.1,V
2013-08-19 11:00,22.1,V,1237,V,0,V,-25,V,3.6,V,0.3,V,6.6,V,16.1,V,15.7,V,13.2,V
2013-08-19 12:00,22.7,V,1237,V,,,-23,V,3.4,V,0.3,V,7.4,V,16.2,V,15.6,V,13.2,V
2013-08-19 13:00,18.5,V,1237,V,,,-20,V,3.5,V,0.8,V,6.9,V,16.5,V,15.6,V,13.2,V
2013-08-19 14:00,16.2,V,1240,V,,,-20,V,3.5,V,0.0,V,6.7,V,16.6,V,15.6,V,13.2,V
2013-08-19 15:00,16.0,V,1240,V,,,-20,V,3.6,V,0.0,V,6.9,V,16.8,V,15.6,V,13.2,V
2013-08-19 16:00,20.1,V,1237,V,,,-23,V,3.5,V,0.7,V,6.7,V,16.8,V,15.6,V,13.2,V
2013-08-19 17:00,18.5,V,1240,V,,,-20,V,3.4,V,0.1,V,6.6,V,17.0,V,15.6,V,13.2,V
2013-08-19 18:00,17.5,V,1240,V,,,-20,V,3.4,V,0.0,V,6.7,V,17.1,V,15.7,V,13.2,V
2013-08-19 19:00,16.8,V,1240,V,,,-20,V,3.5,V,0.5,V,6.7,V,17.2,V,15.7,V,13.2,V
2013-08-19 20:00,15.6,V,1240,V,3,V,-20,V,3.7,V,0.0,V,6.8,V,17.1,V,15.7,V,13.2,V
2013-08-19 21:00,14.6,V,1240,V,5,V,-20,V,3.5,V,0.7,V,6.7,V,17.1,V,15.8,V,13.2,V
2013-08-19 22:00,14.0,V,1240,V,0,V,-20,V,3.4,V,0.6,V,7.1,V,17.0,V,15.8,V,13.2,V
2013-08-19 23:00,14.0,V,1240,V,3,V,-23,V,3.3,V,0.5,V,6.5,V,16.8,V,15.8,V,13.3,V
2013-08-20 00:00,14.5,V,1242,E,0,E,0,E,3.3,V,0.9,V,6.8,V,16.7,V,15.9,V,13.3,V
2013-08-20 01:00,14.0,V,1240,V,0,V,-23,V,3.5,V,0.0,V,7.0,V,16.5,V,15.9,V,13.3,V
2013-08-20 02:00,13.4,V,1240,V,0,V,-23,V,3.5,V,0.7,V,6.5,V,16.4,V,15.9,V,13.3,V
2013-08-20 03:00,12.5,V,1240,V,3,V,-20,V,3.5,V,0.7,V,7.0,V,16.3,V,15.8,V,13.3,V
2013-08-20 04:00,12.8,V,1240,V,3,V,-23,V,3.6,V,0.0,V,6.4,V,16.1,V,15.8,V,13.3,V
2013-08-20 05:00,13.1,V,1242,V,5,V,-20,V,3.3,V,0.9,V,7.0,V,16.0,V,15.8,V,13.3,V
2013-08-20 06:00,13.5,V,1242,V,3,V,-23,V,3.3,V,0.3,V,7.1,V,15.9,V,15.8,V,13.3,V
2013-08-20 07:00,15.2,V,1240,V,,,-23,V,3.4,V,0.5,V,6.8,V,15.8,V,15.7,V,13.4,V
2013-08-20 08:00,16.9,V,1240,V,-3,V,-23,V,3.4,V,0.3,V,6.5,V,15.7,V,15.7,V,13.4,V
2013-08-20 09:00,20.7,V,1237,V,,,-25,V,3.4,V,0.9,V,6.9,V,15.6,V,15.6,V,13.4,V
2013-08-20 10:00,22.4,V,1237,V,0,V,-25,V,3.2,V,0.7,V,6.6,V,15.6,V,15.6,V,13.4,V
2013-08-20 11:00,23.3,V,1234,V,,,-25,V,3.6,V,0.4,V,6.8,V,15.7,V,15.6,V,13.4,V
2013-08-20 12:00,22.9,V,1234,V,10,V,-25,V,3.8,V,0.5,V,7.0,V,15.8,V,15.5,V,13.4,V
2013-08-20 13:00,23.6,V,1234,V,,,-23,V,3.5,V,0.0,V,6.4,V,16.0,V,15.5,V,13.4,V
2013-08-20 14:00,23.6,V,1237,V,-3,V,-23,V,3.3,V,0.4,V,6.6,V,16.3,V,15.5,V,13.4,V
2013-08-20 15:00,24.1,V,1234,V,,,-23,V,3.4,V,0.6,V,6.9,V,16.7,V,15.5,V,13.4,V
2013-08-20 16:00,23.3,V,1237,V,,,-20,V,3.1,V,0.3,V,6.6,V,17.3,V,15.5,V,13.4,V
2013-08-20 17:00,21.9,V,1237,V,,,-20,V,3.5,V,0.0,V,6.2,V,17.8,V,15.5,V,13.4,V
2013-08-20 18:00,20.8,V,1237,V,3,V,-20,V,3.3,V,0.3,V,6.6,V,18.0,V,15.6,V,13.4,V
2013-08-20 19:00,19.8,V,1237,V,,,-20,V,3.7,V,0.0,V,6.3,V,18.1,V,15.7,V,13.4,V
2013-08-20 20:00,17.8,V,1240,V,,,-23,V,3.2,V,0.7,V,6.4,V,18.0,V,15.8,V,13.4,V
2013-08-20 21:00,17.1,V,1240,V,,,-23,V,3.5,V,0.3,V,6.6,V,17.9,V,15.9,V,13.4,V
2013-08-20 22:00,16.7,V,1240,V,3,V,-20,V,3.1,V,0.5,V,6.2,V,17.8,V,15.9,V,13.3,V
2013-08-20 23:00,17.5,V,1240,V,5,V,-23,V,3.1,V,0.0,V,6.2,V,17.6,V,16.0,V,13.4,V
2013-08-21 00:00,17.3,V,1242,E,0,E,0,E,3.1,V,0.1,V,6.3,V,17.5,V,16.1,V,13.4,V
2013-08-21 01:00,16.9,V,1240,V,10,V,-23,V,3.3,V,0.0,V,6.3,V,17.3,V,16.1,V,13.4,V
2013-08-21 02:00,17.4,V,1240,V,,,-20,V,3.4,V,0.9,V,6.3,V,17.2,V,16.1,V,13.4,V
2013-08-21 03:00,16.2,V,1240,V,3,V,-23,V,3.2,V,0.8,V,6.7,V,17.0,V,16.1,V,13.4,V
2013-08-21 04:00,15.5,V,1240,V,3,V,-23,V,3.6,V,0.3,V,6.1,V,16.9,V,16.1,V,13.4,V
2013-08-21 05:00,15.1,V,1240,V,,,-23,V,3.5,V,0.4,V,6.6,V,16.8,V,16.1,V,13.4,V
2013-08-21 06:00,14.7,V,1240,V,0,V,-23,V,3.3,V,0.2,V,6.1,V,16.6,V,16.1,V,13.4,V
2013-08-21 07:00,14.7,V,1240,V,10,V,-25,V,3.6,V,0.0,V,6.1,V,16.5,V,16.1,V,13.4,V
2013-08-21 08:00,18.5,V,1240,V,-5,V,-23,V,3.3,V,0.3,V,6.4,V,16.3,V,16.1,V,13.4,V
2013-08-21 09:00,21.6,V,1237,V,-3,V,-28,V,2.9,V,0.0,V,6.2,V,16.2,V,16.1,V,13.5,V
2013-08-21 10:00,23.3,V,1234,V,-8,V,-28,V,3.3,V,0.0,V,6.2,V,16.1,V,16.0,V,13.5,V
2013-08-21 11:00,22.3,V,1234,V,0,V,-25,V,3.1,V,0.0,V,6.1,V,16.2,V,16.0,V,13.5,V
2013-08-21 12:00,22.7,V,1234,V,10,V,-23,V,3.1,V,0.1,V,6.3,V,16.3,V,15.9,V,13.5,V
2013-08-21 13:00,15.0,V,1240,V,10,V,-20,V,3.3,V,0.0,V,6.2,V,16.5,V,15.9,V,13.5,V
2013-08-21 14:00,12.3,V,1250,V,8,V,-20,V,3.2,V,0.4,V,6.4,V,16.6,V,15.9,V,13.5,V
2013-08-21 15:00,12.3,V,1257,V,3,V,-23,V,7.7,V,0.5,V,6.3,V,16.4,V,15.7,V,13.5,V
2013-08-21 16:00,14.8,V,1257,V,,,-23,V,8.9,V,3.6,V,6.4,V,16.1,V,15.6,V,13.5,V
2013-08-21 17:00,13.2,V,1257,V,,,-20,V,7.1,V,4.4,V,6.3,V,16.0,V,15.7,V,13.5,V
2013-08-21 18:00,12.8,V,1257,V,,,-23,V,6.6,V,5.0,V,6.2,V,16.0,V,15.7,V,13.5,V
2013-08-21 19:00,12.8,V,1257,V,,,-23,V,6.0,V,5.1,V,6.1,V,15.9,V,15.7,V,13.5,V
2013-08-21 20:00,12.0,V,1257,V,,,-23,V,6.0,V,5.1,V,6.0,V,15.9,V,15.7,V,13.5,V
2013-08-21 21:00,11.8,V,1260,V,,,-23,V,5.3,V,5.4,V,6.5,V,15.8,V,15.7,V,13.5,V
2013-08-21 22:00,11.3,V,1260,V,,,-23,V,5.6,V,5.6,V,6.2,V,15.7,V,15.7,V,13.5,V
2013-08-21 23:00,10.9,V,1260,V,,,-25,V,5.7,V,5.5,V,6.4,V,15.5,V,15.7,V,13.5,V
